SampleID,Group,watershedCode,Location,Metacode,Species,Species_code,SiteID,Creek,Sampling_Year,Starting_Material,Path,NewPath
Y210025WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210025WKR_RA.sort.flt.bam,bamsY210025WKR_RA.sort.flt.bam
Y210026WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210026WKR_RA.sort.flt.bam,bamsY210026WKR_RA.sort.flt.bam
Y210027WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210027WKR_RA.sort.flt.bam,bamsY210027WKR_RA.sort.flt.bam
Y210028WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210028WKR_RA.sort.flt.bam,bamsY210028WKR_RA.sort.flt.bam
Y210029WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210029WKR_RA.sort.flt.bam,bamsY210029WKR_RA.sort.flt.bam
Y210030WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210030WKR_RA.sort.flt.bam,bamsY210030WKR_RA.sort.flt.bam
Y210031WKR_RA,WALK,MCT,MurphyCreek,WALK_Murphy,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y210031WKR_RA.sort.flt.bam,bamsY210031WKR_RA.sort.flt.bam
Y200121WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200121WKR_RA.sort.flt.bam,bamsY200121WKR_RA.sort.flt.bam
Y200122WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200122WKR_RA.sort.flt.bam,bamsY200122WKR_RA.sort.flt.bam
Y200123WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200123WKR_RA.sort.flt.bam,bamsY200123WKR_RA.sort.flt.bam
Y200124WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200124WKR_RA.sort.flt.bam,bamsY200124WKR_RA.sort.flt.bam
Y200125WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200125WKR_RA.sort.flt.bam,bamsY200125WKR_RA.sort.flt.bam
Y200126WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200126WKR_RA.sort.flt.bam,bamsY200126WKR_RA.sort.flt.bam
Y200127WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200127WKR_RA.sort.flt.bam,bamsY200127WKR_RA.sort.flt.bam
Y200128WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200128WKR_RA.sort.flt.bam,bamsY200128WKR_RA.sort.flt.bam
Y200129WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200129WKR_RA.sort.flt.bam,bamsY200129WKR_RA.sort.flt.bam
Y200130WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200130WKR_RA.sort.flt.bam,bamsY200130WKR_RA.sort.flt.bam
Y200131WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200131WKR_RA.sort.flt.bam,bamsY200131WKR_RA.sort.flt.bam
Y200132WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200132WKR_RA.sort.flt.bam,bamsY200132WKR_RA.sort.flt.bam
Y200133WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200133WKR_RA.sort.flt.bam,bamsY200133WKR_RA.sort.flt.bam
Y200134WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200134WKR_RA.sort.flt.bam,bamsY200134WKR_RA.sort.flt.bam
Y200135WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200135WKR_RA.sort.flt.bam,bamsY200135WKR_RA.sort.flt.bam
Y200136WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200136WKR_RA.sort.flt.bam,bamsY200136WKR_RA.sort.flt.bam
Y200137WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Silver Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200137WKR_RA.sort.flt.bam,bamsY200137WKR_RA.sort.flt.bam
Y200139WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200139WKR_RA.sort.flt.bam,bamsY200139WKR_RA.sort.flt.bam
Y200140WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200140WKR_RA.sort.flt.bam,bamsY200140WKR_RA.sort.flt.bam
Y200141WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200141WKR_RA.sort.flt.bam,bamsY200141WKR_RA.sort.flt.bam
Y200142WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200142WKR_RA.sort.flt.bam,bamsY200142WKR_RA.sort.flt.bam
Y200143WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200143WKR_RA.sort.flt.bam,bamsY200143WKR_RA.sort.flt.bam
Y200144WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200144WKR_RA.sort.flt.bam,bamsY200144WKR_RA.sort.flt.bam
Y200145WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200145WKR_RA.sort.flt.bam,bamsY200145WKR_RA.sort.flt.bam
Y200146WKR_RA,WALK,SLV,SilverCreek,WALK_Silver,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalkOnr17/Y200146WKR_RA.sort.flt.bam,bamsY200146WKR_RA.sort.flt.bam
Y200001WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200001WKR_RA.sort.flt.bam,bamsY200001WKR_RA.sort.flt.bam
Y200002WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200002WKR_RA.sort.flt.bam,bamsY200002WKR_RA.sort.flt.bam
Y200003WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200003WKR_RA.sort.flt.bam,bamsY200003WKR_RA.sort.flt.bam
Y200004WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200004WKR_RA.sort.flt.bam,bamsY200004WKR_RA.sort.flt.bam
Y200005WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200005WKR_RA.sort.flt.bam,bamsY200005WKR_RA.sort.flt.bam
Y200006WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200006WKR_RA.sort.flt.bam,bamsY200006WKR_RA.sort.flt.bam
Y200007WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200007WKR_RA.sort.flt.bam,bamsY200007WKR_RA.sort.flt.bam
Y200008WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200008WKR_RA.sort.flt.bam,bamsY200008WKR_RA.sort.flt.bam
Y200009WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200009WKR_RA.sort.flt.bam,bamsY200009WKR_RA.sort.flt.bam
Y200010WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200010WKR_RA.sort.flt.bam,bamsY200010WKR_RA.sort.flt.bam
Y200011WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200011WKR_RA.sort.flt.bam,bamsY200011WKR_RA.sort.flt.bam
Y200012WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200012WKR_RA.sort.flt.bam,bamsY200012WKR_RA.sort.flt.bam
Y200013WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200013WKR_RA.sort.flt.bam,bamsY200013WKR_RA.sort.flt.bam
Y200014WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200014WKR_RA.sort.flt.bam,bamsY200014WKR_RA.sort.flt.bam
Y200015WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200015WKR_RA.sort.flt.bam,bamsY200015WKR_RA.sort.flt.bam
Y200016WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200016WKR_RA.sort.flt.bam,bamsY200016WKR_RA.sort.flt.bam
Y200017WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200017WKR_RA.sort.flt.bam,bamsY200017WKR_RA.sort.flt.bam
Y200018WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200018WKR_RA.sort.flt.bam,bamsY200018WKR_RA.sort.flt.bam
Y200019WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200019WKR_RA.sort.flt.bam,bamsY200019WKR_RA.sort.flt.bam
Y200020WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Slinkard Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200020WKR_RA.sort.flt.bam,bamsY200020WKR_RA.sort.flt.bam
Y200021WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200021WKR_RA.sort.flt.bam,bamsY200021WKR_RA.sort.flt.bam
Y200022WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200022WKR_RA.sort.flt.bam,bamsY200022WKR_RA.sort.flt.bam
Y200023WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200023WKR_RA.sort.flt.bam,bamsY200023WKR_RA.sort.flt.bam
Y200024WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200024WKR_RA.sort.flt.bam,bamsY200024WKR_RA.sort.flt.bam
Y200026WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200026WKR_RA.sort.flt.bam,bamsY200026WKR_RA.sort.flt.bam
Y200028WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200028WKR_RA.sort.flt.bam,bamsY200028WKR_RA.sort.flt.bam
Y200029WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200029WKR_RA.sort.flt.bam,bamsY200029WKR_RA.sort.flt.bam
Y200030WKR_RA,WALK,SKD,SKD,WALK_Slink,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200030WKR_RA.sort.flt.bam,bamsY200030WKR_RA.sort.flt.bam
Y200031WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200031WKR_RA.sort.flt.bam,bamsY200031WKR_RA.sort.flt.bam
Y200032WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200032WKR_RA.sort.flt.bam,bamsY200032WKR_RA.sort.flt.bam
Y200033WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200033WKR_RA.sort.flt.bam,bamsY200033WKR_RA.sort.flt.bam
Y200034WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200034WKR_RA.sort.flt.bam,bamsY200034WKR_RA.sort.flt.bam
Y200035WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200035WKR_RA.sort.flt.bam,bamsY200035WKR_RA.sort.flt.bam
Y200036WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200036WKR_RA.sort.flt.bam,bamsY200036WKR_RA.sort.flt.bam
Y200037WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200037WKR_RA.sort.flt.bam,bamsY200037WKR_RA.sort.flt.bam
Y200038WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200038WKR_RA.sort.flt.bam,bamsY200038WKR_RA.sort.flt.bam
Y200039WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200039WKR_RA.sort.flt.bam,bamsY200039WKR_RA.sort.flt.bam
Y200040WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200040WKR_RA.sort.flt.bam,bamsY200040WKR_RA.sort.flt.bam
Y200041WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200041WKR_RA.sort.flt.bam,bamsY200041WKR_RA.sort.flt.bam
Y200042WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200042WKR_RA.sort.flt.bam,bamsY200042WKR_RA.sort.flt.bam
Y200043WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200043WKR_RA.sort.flt.bam,bamsY200043WKR_RA.sort.flt.bam
Y200044WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200044WKR_RA.sort.flt.bam,bamsY200044WKR_RA.sort.flt.bam
Y200045WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200045WKR_RA.sort.flt.bam,bamsY200045WKR_RA.sort.flt.bam
Y200046WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200046WKR_RA.sort.flt.bam,bamsY200046WKR_RA.sort.flt.bam
Y200047WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200047WKR_RA.sort.flt.bam,bamsY200047WKR_RA.sort.flt.bam
Y200048WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200048WKR_RA.sort.flt.bam,bamsY200048WKR_RA.sort.flt.bam
Y200049WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200049WKR_RA.sort.flt.bam,bamsY200049WKR_RA.sort.flt.bam
Y200050WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200050WKR_RA.sort.flt.bam,bamsY200050WKR_RA.sort.flt.bam
Y200051WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200051WKR_RA.sort.flt.bam,bamsY200051WKR_RA.sort.flt.bam
Y200052WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200052WKR_RA.sort.flt.bam,bamsY200052WKR_RA.sort.flt.bam
Y200053WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200053WKR_RA.sort.flt.bam,bamsY200053WKR_RA.sort.flt.bam
Y200054WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200054WKR_RA.sort.flt.bam,bamsY200054WKR_RA.sort.flt.bam
Y200055WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200055WKR_RA.sort.flt.bam,bamsY200055WKR_RA.sort.flt.bam
Y200056WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200056WKR_RA.sort.flt.bam,bamsY200056WKR_RA.sort.flt.bam
Y200057WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200057WKR_RA.sort.flt.bam,bamsY200057WKR_RA.sort.flt.bam
Y200058WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200058WKR_RA.sort.flt.bam,bamsY200058WKR_RA.sort.flt.bam
Y200059WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200059WKR_RA.sort.flt.bam,bamsY200059WKR_RA.sort.flt.bam
Y200060WKR_RA,WALK,WLF,WLF,WALK_Wolf,Lahontan Cutthroat Trout,LCT,WALKER,Wolf Creek,2020,fin clips,/home/amilzz/amilzz/data/alignWalker8_18/Y200060WKR_RA.sort.flt.bam,bamsY200060WKR_RA.sort.flt.bam
